"Participant","Block","Condition","ConditionName","Task","Time","Distance","XDiff","YDiff","ZDiff"
"6","5",5,"Haptics+Lights","20",3043.95,38.2366,-3.6243,0.910500000000003,38.054
"6","6",4,"Haptics","2",1750.13,60.7284,13.74731,-21.63382,55.0543
"6","6",4,"Haptics","3",2046.35,52.3555,2.5933,-5.752,51.974
"6","6",4,"Haptics","4",2947.81,50.6459,6.5113,-13.8015,48.292
"6","6",4,"Haptics","5",4023.16,66.1755,6.5914,-12.91,64.5687
"6","6",4,"Haptics","6",1846.33,51.9822,17.26472,-15.1226,46.6411
"6","6",4,"Haptics","9",3017.62,47.8913,12.5036,-13.9433,44.078
"6","6",4,"Haptics","10",2106.21,63.173,19.37604,-6.7553732,59.747
"6","6",4,"Haptics","11",1848.06,26.1386,9.9592,-9.2498,22.327
"6","6",4,"Haptics","12",2680.39,55.9252,10.0343,-14.9458,52.949
"6","6",4,"Haptics","15",2002.38,33.5227,5.7446,-12.7776,30.455
"6","6",4,"Haptics","16",2073.23,65.8293,20.8411,-20.2387,59.072
"6","6",4,"Haptics","18",2245.28,62.3595,14.48264,-23.70636,55.829
"6","6",4,"Haptics","19",3226.15,82.6867,2.198,-11.8736,81.8002
"6","6",4,"Haptics","20",2220.66,49.9498,10.3597,-13.8813,46.8506
"7","1",2,"Haptics+Lights","1",3859.14,14.7916,2.5266,13.3575,5.82900000000001
"7","1",2,"Haptics+Lights","2",4509.61,16.754,5.59274,12.01428,-10.25
"7","1",2,"Haptics+Lights","3",3825.22,12.9855,2.7838,8.56769,9.35300000000001
"7","1",2,"Haptics+Lights","4",4361.46,19.3348,11.4591,15.26167,3.09899999999999
"7","1",2,"Haptics+Lights","5",3624.48,15.8421,6.5336,6.5131,-12.878
"7","1",2,"Haptics+Lights","6",4101.59,9.398,3.56384,6.70539,-5.53700000000001
"7","1",2,"Haptics+Lights","7",4769.54,28.7136,9.44725,11.8759,-24.376
"7","1",2,"Haptics+Lights","8",3451.46,14.7513,4.4694,14.00479,-1.22200000000001
"7","1",2,"Haptics+Lights","9",3485.53,18.3233,4.8037,15.6377,8.25399999999999
"7","1",2,"Haptics+Lights","10",5211.46,13.2421,0.822699999999999,11.04085,7.26400000000001
"7","1",2,"Haptics+Lights","11",3373.76,10.2111,5.7749,8.0389,-2.50899999999999
"7","1",2,"Haptics+Lights","12",2999.8,20.4942,-0.472900000000003,18.604379,8.583
"7","1",2,"Haptics+Lights","13",4404.5,9.53169,6.08865,7.0781,1.91799999999998
"7","1",2,"Haptics+Lights","14",3468.64,7.33271,1.6595,-0.2485,7.13800000000001
"7","1",2,"Haptics+Lights","15",3165.23,18.5242,3.8629,5.6119,17.226
"7","1",2,"Haptics+Lights","16",2679.67,11.2178,6.2508,7.06115,-6.07599999999999
"7","1",2,"Haptics+Lights","17",3294.31,10.064,5.9638,-0.0215699999999996,-8.10599999999999
"7","1",2,"Haptics+Lights","18",3060.84,13.8463,-0.22783,6.7412,12.092
"7","1",2,"Haptics+Lights","19",2479.72,7.68386,1.5067,-0.981000000000002,-7.471
"7","1",2,"Haptics+Lights","20",3458,19.5837,8.0874,16.4828,6.81399999999999
"7","2",3,"Lights","1",5983.55,38.0534,5.3343,36.4067,-9.70399999999998
"7","2",3,"Lights","3",4655.33,23.6287,20.7519,1.7149,-11.168
"7","2",3,"Lights","4",10032.6,14.8351,-0.448800000000006,-10.74604,-10.218
"7","2",3,"Lights","5",12634.6,26.4447,8.6757,-16.2223,-18.997
"7","2",3,"Lights","6",5887.81,19.4091,5.21404,-5.3957,17.9
"7","2",3,"Lights","9",5315.93,28.1067,-3.7853,-14.3976,23.84
"7","2",3,"Lights","11",4021.98,35.8838,-5.54040000000001,-24.7886,25.347
"7","2",3,"Lights","12",6364.99,37.7991,34.1029,-9.1042,13.523
"7","2",3,"Lights","13",9695.3,56.4402,-27.2491,14.01215,47.399
"7","2",3,"Lights","14",12245.3,46.6245,20.3484,22.307,-35.527
"7","2",3,"Lights","15",6407.63,20.3921,-12.7146,4.0476,15.42
"7","2",3,"Lights","16",9251.84,65.7478,2.9281,-12.0063,-64.576
"7","2",3,"Lights","18",3797.68,36.7611,26.52284,-7.2378,-24.404
"7","2",3,"Lights","19",12877.3,36.5515,-12.20682,-9.4638,33.128
"7","2",3,"Lights","20",3302.94,20.8881,18.4328,-4.3165,8.827
"7","3",1,"Haptics","1",4015.38,5.03345,1.5944,-4.4273,1.78700000000001
"7","3",1,"Haptics","2",2955.84,14.6665,7.77441,-3.88355,-11.814
"7","3",1,"Haptics","3",3078.1,8.65405,6.42169999999999,4.0816,4.12300000000002
"7","3",1,"Haptics","4",2679.25,19.8502,10.8308,4.35027,16.056
"7","3",1,"Haptics","5",3156.71,23.6704,6.9464,-9.2283,-20.661
"7","3",1,"Haptics","6",2548.91,29.1875,11.14963,5.16382,-26.475
"7","3",1,"Haptics","7",6044.39,7.8505,6.85865,-2.6929,2.709
"7","3",1,"Haptics","8",2392.93,25.68,8.50647,2.32034,24.119
"7","3",1,"Haptics","9",1759.82,19.0104,8.356,-0.22936,-17.074
"7","3",1,"Haptics","10",2540.81,11.2995,3.54945,-1.37022,10.639
"7","3",1,"Haptics","11",2089.2,19.4311,12.6082,6.8671,13.093
"7","3",1,"Haptics","12",2766.26,15.0799,7.9881,8.3665,-9.67500000000001
"7","3",1,"Haptics","13",4153.56,45.3104,10.490098,10.7794,-42.741
"7","3",1,"Haptics","14",2333.65,12.524,9.5099,1.1341,8.06999999999999
"7","3",1,"Haptics","15",2756.43,13.7604,12.35882,6.0294,0.504999999999995
"7","3",1,"Haptics","16",3225.5,7.2509,6.8124,1.70831,1.80199999999999
"7","3",1,"Haptics","17",2428.28,19.4257,7.838,1.79634,17.684
"7","3",1,"Haptics","18",4942.89,42.0404,7.3522,12.6221,-39.421
"7","3",1,"Haptics","19",3486.13,19.6856,4.8185,-11.1266,15.508
"7","3",1,"Haptics","20",2853.2,21.8422,15.3635,7.1995,-13.755
"7","4",4,"Haptics","1",3079.39,28.2487,2.2596,-0.344000000000001,28.156
"7","4",4,"Haptics","2",2904.73,11.8903,8.65891,3.66895,-7.27599999999998
"7","4",4,"Haptics","3",3017.8,25.3809,11.1328,5.99651,22.007
"7","4",4,"Haptics","4",2974.97,28.5348,8.6808,4.09067,26.873
"7","4",4,"Haptics","5",5411.56,20.4504,8.3938,7.6098,-17.025
"7","4",4,"Haptics","6",2314.92,16.3821,4.88693,1.5606,-15.558
"7","4",4,"Haptics","7",4092.47,8.58851,7.20595,0.136000000000003,4.67100000000002
"7","4",4,"Haptics","8",2385.38,21.456,4.2978,-2.06354,20.919
"7","4",4,"Haptics","9",3207.88,10.8391,7.1895,-0.88306,-8.06299999999999
"7","4",4,"Haptics","10",3641.95,28.8724,5.69392,11.78155,25.736
"7","4",4,"Haptics","11",2401.53,4.62004,4.4543,-0.588799999999999,1.07600000000002
"7","4",4,"Haptics","12",2540.19,18.4548,6.77209999999999,2.4747,-16.988
"7","4",4,"Haptics","13",2384.32,18.301,9.956496,-1.548,15.277
"7","4",4,"Haptics","14",2983.09,29.6529,8.1254,-12.18384,25.784
"7","4",4,"Haptics","15",3573.18,15.0114,6.0643,0.0990000000000002,13.731
"7","4",4,"Haptics","16",3052.44,33.1036,3.2027,4.97212,32.571
"7","4",4,"Haptics","17",2627.46,33.4233,5.1341,5.03541,32.641
"7","4",4,"Haptics","18",3268.38,15.0035,7.37266,0.355699999999999,-13.063
"7","4",4,"Haptics","19",2497,26.3124,7.1248,-4.5777,24.912
"7","4",4,"Haptics","20",4144.66,24.0284,10.9418,12.4072,-17.427
"7","5",6,"Lights","1",6659.25,29.4369,-22.7895,5.6166,-17.766
"7","5",6,"Lights","3",5662.66,42.84,17.4938,5.61492,-38.7
"7","5",6,"Lights","4",7317.4,60.384,-35.2187,43.80287,22.072
"7","5",6,"Lights","5",7700.27,40.2606,-22.8067,24.8331,22.002
"7","5",6,"Lights","6",11930.6,37.4984,13.88682,33.6137,-9.13200000000001
"7","5",6,"Lights","7",10701.3,21.0922,-10.230403,-16.6366,7.965
"7","5",6,"Lights","8",3259.99,37.0338,-7.5484,-10.19217,-34.794
"7","5",6,"Lights","9",6460.78,26.2973,-20.8993,-15.3064,4.52600000000001
"7","5",6,"Lights","10",7058.51,29.6199,23.5162,18.00845,0.151999999999987
"7","5",6,"Lights","11",4412.84,34.9741,-14.8645,3.3501,-31.48
"7","5",6,"Lights","12",6389.96,21.5899,21.0995,-4.3033,-1.55600000000001
"7","5",6,"Lights","13",10701.2,16.8999,-7.0679,10.97086,10.737
"7","5",6,"Lights","14",7022.53,32.7634,9.3355,-30.4045,7.86500000000001
"7","5",6,"Lights","15",5775.41,19.6781,13.59861,-5.7293,-13.018
"7","5",6,"Lights","16",7222.85,41.9107,13.4983,-15.6501,-36.461
"7","5",6,"Lights","17",12807.8,45.8941,30.8079,-23.77769,24.327
"7","5",6,"Lights","18",12556.4,45.6851,41.06524,-20.006176,-0.729000000000013
"7","5",6,"Lights","19",3147.37,57.3457,-13.84171,39.9863,38.704
"7","5",6,"Lights","20",4613.65,17.9511,-17.604,3.3657,-1.006
"7","6",5,"Haptics+Lights","1",2757.52,9.61841,-0.888200000000005,1.1093,9.51300000000001
"7","6",5,"Haptics+Lights","2",2983.05,9.39952,7.01681,6.07642,-1.47999999999999
"7","6",5,"Haptics+Lights","3",3252.13,8.13233,4.2187,5.96729,3.56800000000001
"7","6",5,"Haptics+Lights","4",3494.36,32.345,9.8544,18.25227,24.818
"7","6",5,"Haptics+Lights","5",2913.75,6.83037,4.4606,3.3074,-3.977
"7","6",5,"Haptics+Lights","6",3632.76,12.8448,6.55819,9.84013,-5.01500000000001
"7","6",5,"Haptics+Lights","7",2055.04,14.8965,1.02245,8.3186,12.315
"7","6",5,"Haptics+Lights","8",2202.87,47.8291,10.89436,10.9155,45.274
"7","6",5,"Haptics+Lights","9",2748.24,13.1976,4.762,7.155,10.015
"7","6",5,"Haptics+Lights","10",2581.59,15.336,6.00481,4.71275,-13.302
"7","6",5,"Haptics+Lights","11",3147.88,12.9921,7.917,9.8224,-3.10399999999998
"7","6",5,"Haptics+Lights","12",3191.22,7.17656,-2.52950000000001,1.5832,6.52699999999999
"7","6",5,"Haptics+Lights","13",2826.58,18.5876,12.59971,12.83446,-4.69300000000001
"7","6",5,"Haptics+Lights","14",2210.7,8.44132,4.0263,-4.3099,-6.03899999999999
"7","6",5,"Haptics+Lights","15",2419.09,28.7895,16.40994,7.6801,-22.373
"7","6",5,"Haptics+Lights","16",2506.11,7.60552,4.2622,6.2936,-0.263000000000005
"7","6",5,"Haptics+Lights","17",3061.29,16.6326,9.6894,-10.1275,-8.95499999999998
"7","6",5,"Haptics+Lights","18",2931.06,9.549,5.58176,-2.97,7.155
"7","6",5,"Haptics+Lights","19",2566.41,21.4338,4.8269,13.0167,-16.33
"7","6",5,"Haptics+Lights","20",3365.12,13.7793,9.5742,8.5562,-4.99900000000002
"8","1",3,"Lights","1",3172.88,51.5329,-35.68744,35.9803,9.352
"8","1",3,"Lights","2",1275.52,58.2312,8.87291,45.30488,35.491
"8","1",3,"Lights","5",1528.41,41.3837,32.62052,21.5399,13.585
"8","1",3,"Lights","6",7637.16,77.1606,-7.50964,59.9997,47.9312
"8","1",3,"Lights","7",1094.63,50.7347,22.54325,42.959,14.844
"8","1",3,"Lights","10",1023.08,56.8799,21.61826,45.66065,26.135
"8","1",3,"Lights","14",931.171,70.0222,-23.592,65.9263,0.5
"8","1",3,"Lights","17",1237.03,69.7389,-26.14335,64.34761,6.28
"8","1",3,"Lights","18",2034.06,53.944,-32.71746,42.494,5.81200000000001
"8","1",3,"Lights","19",1998.87,49.948,-4.66366,37.0779,-33.14
"8","2",4,"Haptics","1",2207.18,74.288,10.3757,-1.0163,73.553
"8","2",4,"Haptics","2",3246.72,67.6258,13.92261,2.462966,66.1317
"8","2",4,"Haptics","4",4185.24,79.7507,20.6358,-5.87073,76.8107
"8","2",4,"Haptics","5",3236.94,67.5516,16.49538,-11.8044,64.4346
"8","2",4,"Haptics","6",3169.31,25.5415,15.03412,4.09572,-20.238
"8","2",4,"Haptics","7",3538.06,22.1107,17.57755,10.2,8.71000000000001
"8","2",4,"Haptics","8",2868.9,44.8034,15.12811,6.403008,41.683
"8","2",4,"Haptics","9",3226.14,31.0784,14.0773,-4.58757,27.325
"8","2",4,"Haptics","10",1869.49,45.5012,11.09491,3.26878,44.006
"8","2",4,"Haptics","11",2509.89,47.4931,13.9821,-5.5363,45.049
"8","2",4,"Haptics","12",1527.79,49.0005,3.43879999999999,9.58894,47.93
"8","2",4,"Haptics","13",3433.06,77.1153,8.68423,0.0617999999999981,76.625
"8","2",4,"Haptics","15",2254.36,76.4199,10.72338,2.9951,75.604
"8","2",4,"Haptics","18",2174.95,79.1006,9.75364,-5.7566,78.2851
"8","2",4,"Haptics","20",2272.96,7.49545,2.6469,1.4978,6.851
"8","3",2,"Haptics+Lights","1",3128.48,80.6905,20.0966,-8.2934,77.706
"8","3",2,"Haptics+Lights","2",1884.63,56.056,14.58191,-8.75512,53.4138
"8","3",2,"Haptics+Lights","3",3227.93,48.9525,0.5366,15.55079,46.414
"8","3",2,"Haptics+Lights","4",1347.02,76.4157,19.034,-1.23345,73.9969
"8","3",2,"Haptics+Lights","5",1624.55,55.6233,22.20719,-6.2712,50.6112
"8","3",2,"Haptics+Lights","6",2035.93,20.7566,10.91597,-1.0079,17.626
"8","3",2,"Haptics+Lights","7",8585.14,18.2325,8.83785,-3.9051,-15.462
"8","3",2,"Haptics+Lights","8",2037.15,24.1442,20.4858,7.1871447,10.565
"8","3",2,"Haptics+Lights","9",2548.74,24.9426,6.5823,10.46463,-21.663
"8","3",2,"Haptics+Lights","10",1724.81,18.5982,8.8144,10.13585,12.863
"8","3",2,"Haptics+Lights","11",1948.06,12.3831,2.295,10.544,6.07400000000001
"8","3",2,"Haptics+Lights","12",2587.27,23.4652,6.9109,9.76422,20.187
"8","3",2,"Haptics+Lights","13",3524.08,31.4204,14.32958,6.5097,-27.194
"8","3",2,"Haptics+Lights","14",3514.16,14.865,3.1697,-5.6378,-13.384
"8","3",2,"Haptics+Lights","15",7310.3,36.9342,14.88149,-14.2964,30.631
"8","3",2,"Haptics+Lights","16",4480.06,41.5553,3.7119,24.0577,-33.68
"8","3",2,"Haptics+Lights","17",5999.46,23.3139,-11.18802,19.75641,-5.29599999999999
"8","3",2,"Haptics+Lights","18",2127.56,31.2187,7.3498,5.2198,29.888
"8","3",2,"Haptics+Lights","19",2967.75,45.9394,11.7013,-0.5825,44.42
"8","3",2,"Haptics+Lights","20",2456.49,33.7467,11.0731,-3.3342,31.704
"8","4",5,"Haptics+Lights","1",3287.46,22.9078,6.068,-5.0088,21.514
"8","4",5,"Haptics+Lights","2",3160.9,16.277,5.91626,14.57348,-4.18899999999999
"8","4",5,"Haptics+Lights","3",2339.92,21.6198,11.5777,7.59143,16.606
"8","4",5,"Haptics+Lights","4",12189.7,34.8611,4.9427,-1.2009,-34.488
"8","4",5,"Haptics+Lights","5",2761.75,43.3061,16.67551,-4.8291,39.674
"8","4",5,"Haptics+Lights","6",5960.78,67.705,2.741538,23.7896,63.3286
"8","4",5,"Haptics+Lights","7",2035.22,53.0279,14.69915,0.214300000000001,50.949
"8","4",5,"Haptics+Lights","8",1131.7,27.6932,25.8041,9.09942,-4.274
"8","4",5,"Haptics+Lights","9",2094.96,30.9768,-8.6668,2.776677,29.61
"8","4",5,"Haptics+Lights","10",1829.99,25.904,15.16987,-1.0182,20.972
"8","4",5,"Haptics+Lights","11",8214.72,18.8575,6.7565,12.97923,11.895
"8","4",5,"Haptics+Lights","12",2530.72,32.3638,4.246,8.4598,30.949
"8","4",5,"Haptics+Lights","13",4164.03,28.8942,4.61872,6.8868,-27.679
"8","4",5,"Haptics+Lights","14",2380.64,21.1505,8.7585,5.0104,18.588
"8","4",5,"Haptics+Lights","15",2155.68,20.3007,17.7963869,7.6644,-6.05499999999998
"8","4",5,"Haptics+Lights","16",1780.98,22.2549,3.0993,7.82505,-20.602
"8","4",5,"Haptics+Lights","17",7171.29,17.9382,0.984000000000002,16.44411,-7.09899999999999
"8","4",5,"Haptics+Lights","18",1663.3,16.0518,9.58464,9.344,-8.86000000000001
"8","4",5,"Haptics+Lights","19",2292.21,19.0957,11.2347,8.0464,13.179
"8","4",5,"Haptics+Lights","20",4222.3,60.3227,2.9357,9.5792,59.4849
"8","5",1,"Haptics","1",2511.74,77.4652,16.0509,3.848,75.686
"8","5",1,"Haptics","2",2177.04,23.7447,16.54301,-2.68907,-16.819
"8","5",1,"Haptics","3",1838.94,75.4093,11.0758,5.264,74.406
"8","5",1,"Haptics","4",2127.97,38.8484,13.1479,0.601900000000001,36.551
"8","5",1,"Haptics","5",1677.32,28.9803,20.07984,3.6137,20.582
"8","5",1,"Haptics","6",1406.95,10.5101,7.42759,5.05484,5.45399999999998
"8","5",1,"Haptics","7",2014.47,40.8145,12.47905,5.4101,38.481
"8","5",1,"Haptics","8",1464.45,51.7764,13.86418,2.46788,49.824
"8","5",1,"Haptics","10",1557.76,42.1029,12.042847,5.05005,40.026
"8","5",1,"Haptics","11",1547.96,19.5328,9.671,6.0159,15.868
"8","5",1,"Haptics","12",1809.1,43.1104,6.58069999999999,3.7598,42.439
"8","5",1,"Haptics","13",1247.2,70.7676,8.73521,1.8749,70.201
"8","5",1,"Haptics","14",2311.23,56.6947,12.9395,2.622,55.136
"8","5",1,"Haptics","15",2052.04,70.4149,6.8158,1.5349,70.067
"8","5",1,"Haptics","17",1868.06,70.6763,5.1921,0.82095,70.481
"8","5",1,"Haptics","18",1256.87,33.553,7.00349,1.3826,32.784
"8","5",1,"Haptics","19",1810.36,64.4174,9.669,8.749,63.084
"8","5",1,"Haptics","20",1928,32.4159,6.4288,6.0631,31.188
"8","6",6,"Lights","1",2734.82,36.6964,-29.1562,19.9949,-9.83599999999998
"8","6",6,"Lights","2",1434.79,42.4681,8.65921,35.02378,22.403
"8","6",6,"Lights","3",9433.65,57.2147,-23.1586,51.2077,-10.722
"8","6",6,"Lights","4",974.575,59.3927,42.08783,37.76037,-18.173
"8","6",6,"Lights","5",1577.01,41.4332,36.8786,12.537,-14.124
"8","6",6,"Lights","6",2091.56,65.2692,-8.52448,62.48,-16.841
"8","6",6,"Lights","7",904.043,11.9367,-2.4254,9.99,6.066
"8","6",6,"Lights","8",7274.66,49.3063,15.681431,46.53413,4.446
"8","6",6,"Lights","9",4322.79,73.8978,45.1081,56.3065,-15.991
"8","6",6,"Lights","10",1464.42,68.972,30.2593,59.55435,17.169
"8","6",6,"Lights","11",1141.51,62.7198,32.635293,53.2473,-5.78199999999998
"8","6",6,"Lights","13",1013.43,78.8276,12.95074,67.6234,38.381
"8","6",6,"Lights","14",1417.64,42.5377,-36.967,17.3687,-11.884
"8","6",6,"Lights","15",1151.92,71.7752,-4.98,67.9899,-22.456
"8","6",6,"Lights","17",1986.41,47.0156,-27.04409,32.88711,-19.938
"8","6",6,"Lights","18",1358.94,38.0135,-19.95366,21.6589,-24.037
"8","6",6,"Lights","19",1671.78,37.9511,-32.6411,1.6711,19.289
"8","6",6,"Lights","20",4964.35,55.7904,23.15771,49.6681,-10.458
"9","1",4,"Haptics","1",3849.93,54.0524,7.3267,14.7855,51.472
"9","1",4,"Haptics","2",4337.35,41.0798,2.83828,27.29288,30.572
"9","1",4,"Haptics","3",4515.31,71.8003,-5.9492,32.3803,63.808
"9","1",4,"Haptics","4",4154.56,74.6143,17.2388,21.11237,69.458
"9","1",4,"Haptics","5",5288.48,53.0549,3.9916,0.220199999999998,52.9044
"9","1",4,"Haptics","6",5265.06,42.7411,-0.49058,5.80684,42.342
"9","1",4,"Haptics","7",7353.11,48.8402,13.52825,0.037700000000001,46.929
"9","1",4,"Haptics","8",4252.14,82.6676,5.38046,-2.94527,82.44
"9","1",4,"Haptics","9",4376.69,36.1393,11.5357,-10.1919,32.697
"9","1",4,"Haptics","11",2956.33,77.7054,-14.4146,-2.5132,76.3151
"9","1",4,"Haptics","18",4599.22,81.6903,2.73379,-41.0698,70.5623
"9","1",4,"Haptics","20",3670.6,61.9855,-7.388,13.2338,60.1041
"9","2",5,"Haptics+Lights","1",4461.88,45.3345,1.8866,-31.29625,32.744
"9","2",5,"Haptics+Lights","2",6134.16,62.6167,7.64351,-5.60054,61.8961
"9","2",5,"Haptics+Lights","3",3894.84,17.8945,2.1952,-9.8863,-14.753
"9","2",5,"Haptics+Lights","4",4159.38,51.9822,-1.5201,3.98517,51.807
"9","2",5,"Haptics+Lights","5",5356.9,65.0787,-3.5952,-6.0109,-64.7
"9","2",5,"Haptics+Lights","6",4169.92,50.0266,-8.91968,-6.9521,-48.731
"9","2",5,"Haptics+Lights","7",3726.91,60.0102,-6.29133,-41.81318,-42.583
"9","2",5,"Haptics+Lights","8",3304.43,26.4844,9.95205,-7.94257,-23.223
"9","2",5,"Haptics+Lights","9",3587.87,21.3976,-10.4719,-16.602,-8.51900000000001
"9","2",5,"Haptics+Lights","10",6385.79,16.3059,0.3628,-11.86833,11.175
"9","2",5,"Haptics+Lights","11",4485.71,35.8005,14.962,-3.3995,-32.346
"9","2",5,"Haptics+Lights","12",3406.92,21.6506,-15.7252,-8.8991,-11.928
"9","2",5,"Haptics+Lights","13",5933.85,24.8979,0.778270000000001,5.5987,-24.248
"9","2",5,"Haptics+Lights","14",4125.81,56.7405,2.739,-14.48265,-54.793
"9","2",5,"Haptics+Lights","15",3622.84,49.8884,21.74927,1.259,-44.88
"9","2",5,"Haptics+Lights","16",3108.59,56.696,9.2536,-0.324300000000001,-55.935
"9","2",5,"Haptics+Lights","17",2558.57,32.4506,-2.5462,4.50639,-32.035
"9","2",5,"Haptics+Lights","18",4099.26,52.2066,-0.873565,-24.6799,-45.997
"9","2",5,"Haptics+Lights","19",3875.87,28.7534,14.0189,-24.51434,5.411
"9","2",5,"Haptics+Lights","20",5153.21,45.7205,30.08703,-5.9865,33.901
"9","3",3,"Lights","1",5829.79,33.2465,0.201099999999997,-33.23991,-0.631
"9","3",3,"Lights","2",6703.72,32.1207,12.80311,-15.72952,24.908
"9","3",3,"Lights","3",9860.98,60.5454,-32.63856,-8.3544,50.306
"9","3",3,"Lights","4",4844.47,8.53845,8.2592,1.24257,-1.774
"9","3",3,"Lights","5",5525.01,11.6724,8.8373,-6.4159,4.12100000000001
"9","3",3,"Lights","6",7329.84,61.2369,13.92912,18.23819,-56.774
"9","3",3,"Lights","7",6037.93,33.2771,2.69725,-11.7153,-31.03
"9","3",3,"Lights","8",6056.88,30.0955,-8.7652,-1.90761,-28.728
"9","3",3,"Lights","9",7699.2,28.9543,26.35363,6.15923,10.291
"9","3",3,"Lights","10",6934.83,35.922,24.1756,22.70295,13.802
"9","3",3,"Lights","11",12009.7,64.4078,48.6239,42.236,0.447000000000003
"9","3",3,"Lights","12",3726.59,31.5998,21.3354,17.03404,-15.912
"9","3",3,"Lights","13",8763.65,29.0054,-23.9019,5.9378,15.321
"9","3",3,"Lights","14",5399.84,9.78426,5.2226,-8.1329,1.52100000000002
"9","3",3,"Lights","15",4921.1,46.9466,26.63387,28.4709,-26.154
"9","3",3,"Lights","16",6525.78,22.5337,-0.347000000000001,4.81826,-22.01
"9","3",3,"Lights","17",5316.97,13.264,-1.0327,11.59701,-6.35399999999998
"9","3",3,"Lights","18",5926.52,47.7946,17.89404,11.9465,-42.678
"9","3",3,"Lights","19",4055.39,10.4325,5.891,-8.3757,-1.995
"9","3",3,"Lights","20",8537.9,68.8498,37.05027,57.6257,6.84399999999999
"9","4",6,"Lights","1",3878.61,41.935,31.0936,-21.00884,-18.718
"9","4",6,"Lights","2",4494.67,11.7683,2.54525,-8.14162,8.108
"9","4",6,"Lights","3",6662.61,44.9259,34.3791,0.185400000000001,-28.92
"9","4",6,"Lights","4",6057.99,41.3759,-11.8538,-20.52643,33.913
"9","4",6,"Lights","5",5018.49,23.338,-11.8451,-20.0028,2.06
"9","4",6,"Lights","6",6618.35,22.6715,-21.78888,-0.969099999999999,6.18899999999999
"9","4",6,"Lights","7",9046.87,21.3738,-1.10355,-15.2546,-14.931
"9","4",6,"Lights","8",4476.56,35.3913,-26.1452,-6.48217,-22.956
"9","4",6,"Lights","9",4248.46,33.5278,29.83881,-15.0827,2.505
"9","4",6,"Lights","10",6047.51,35.8476,-22.5309,-17.84645,-21.423
"9","4",6,"Lights","11",3996.95,33.4069,-16.826,18.94481,-21.772
"9","4",6,"Lights","12",4003.4,49.4158,35.2834,15.22428,-31.068
"9","4",6,"Lights","13",6888.28,13.4628,-11.2775,7.3422,-0.394000000000005
"9","4",6,"Lights","14",6080.76,41.659,-10.8217568,-6.4281,-39.712
"9","4",6,"Lights","15",3482.82,30.2438,-5.1384,14.94499,-25.786
"9","4",6,"Lights","16",4652.83,36.8703,-17.8322,4.67061,-31.932
"9","4",6,"Lights","17",6014,4.25518,-3.716,0.64769,-1.96899999999999
"9","4",6,"Lights","18",3149.21,27.4044,8.0369,5.8758,-25.532
"9","4",6,"Lights","19",7000.65,35.9466,29.5947,0.3201,-20.401
"9","4",6,"Lights","20",11341.8,37.3709,-17.3074,31.35336,-10.677
"9","5",2,"Haptics+Lights","1",6226.62,33.3564,15.4702,-7.7397,28.52
"9","5",2,"Haptics+Lights","2",7150.37,22.119,17.65421,9.84759,-8.977
"9","5",2,"Haptics+Lights","3",6267.33,16.5856,13.0518,-9.1507,-4.58199999999999
"9","5",2,"Haptics+Lights","4",7005.1,39.0408,21.9089,-16.34371,27.876
"9","5",2,"Haptics+Lights","5",6453.63,33.2993,18.40494,-27.52629,3.52199999999999
"9","5",2,"Haptics+Lights","6",4464.11,57.3501,15.44302,-6.1902,-54.884
"9","5",2,"Haptics+Lights","7",4720.41,30.8385,9.92595,-28.65986,-5.577
"9","5",2,"Haptics+Lights","8",2956.7,36.8386,14.563962,-3.80887,33.622
"9","5",2,"Haptics+Lights","9",5467.02,23.2412,19.90575,-4.38157,11.168
"9","5",2,"Haptics+Lights","10",3960.38,42.8837,12.015614,-9.09104,-40.15
"9","5",2,"Haptics+Lights","11",3149.73,14.4636,7.503,-2.3656,-12.137
"9","5",2,"Haptics+Lights","12",3496.8,10.4292,1.8755,-8.7655,-5.33100000000002
"9","5",2,"Haptics+Lights","13",4832.21,23.8893,21.5538,-7.6886,6.857
"9","5",2,"Haptics+Lights","14",4042.47,35.7801,5.7564,-18.13295,-30.303
"9","5",2,"Haptics+Lights","15",3899.32,34.9641,17.027102,2.2549,-30.455
"9","5",2,"Haptics+Lights","16",2566.68,20.3638,-14.2453,-10.587,-9.98400000000001
"9","5",2,"Haptics+Lights","17",4052.16,15.2973,7.7862,-11.355,-6.666
"9","5",2,"Haptics+Lights","18",7020.37,21.6275,5.47648,-9.5442,18.619
"9","5",2,"Haptics+Lights","19",4300.49,31.3691,8.5875,-8.7701,-28.868
"9","5",2,"Haptics+Lights","20",6038.23,31.9227,17.9765,26.37772,0.34899999999999
"9","6",1,"Haptics","1",4089.97,19.2501,12.9179,-13.0493,-5.78099999999998
"9","6",1,"Haptics","2",6773.25,25.802,14.09091,6.75372,-20.532
"9","6",1,"Haptics","3",6279.62,36.8059,21.2628,17.22785,24.613
"9","6",1,"Haptics","4",4803.08,50.2455,20.6358,3.66927,45.665
"9","6",1,"Haptics","5",8150.45,44.1235,9.0957,-19.0666,38.738
"9","6",1,"Haptics","6",10606.5,29.9501,-4.12607,9.00001,28.266
"9","6",1,"Haptics","7",6238.53,78.5974,2.89965,11.8533,77.6442
"9","6",1,"Haptics","8",6710.37,55.8445,15.99227,-10.43677,52.478
"9","6",1,"Haptics","9",7782.46,61.3266,22.87926,-7.0613,56.4592
